month,doctor_id,doctor_name,specialty,state,region,molecule,brand,therapy_area,prescriptions,unique_patients,total_cost
2022-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,17,12857.44
2022-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,30,20,13960.88
2022-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,30,19,14887.01
2022-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,21,16,10508.15
2022-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,19,15,8885.5
2022-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,31,23,15019.23
2022-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,21,13697.8
2022-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,38,23,18492.01
2022-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,25,20,12828.89
2022-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,16,12548.99
2022-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,28,21,13135.5
2023-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,18,12859.27
2023-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,18,12463.56
2023-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,20,13015.22
2023-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,18,13071.0
2023-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,42,34,20820.59
2023-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,32,21,14145.06
2023-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,15,12283.28
2023-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,30,24,14765.74
2023-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,29,17,14345.14
2023-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,32,19,14656.76
2023-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,24,14,11813.6
2023-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,22,14,10039.37
2024-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,17,12691.36
2024-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,37,27,17709.02
2024-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,39,25,19329.78
2024-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,38,32,19346.36
2024-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,19,12549.51
2024-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,31,23,14969.77
2024-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,15,8932.7
2024-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,36,20,17452.61
2024-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,13,9210.81
2024-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,28,23,12410.05
2024-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,20,12265.18
2024-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Apixaban,Eliquis,Cardiovascular,35,27,17387.75
2022-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,8,6532.79
2022-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,8,6441.43
2022-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,10,8176.88
2022-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,10,6067.29
2022-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,22,15,10391.82
2022-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,19,15,8396.22
2022-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,18,11,8328.03
2022-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,21,13,10453.31
2022-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,10,7853.06
2022-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,27,18,13640.32
2022-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,19,13,8517.85
2022-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,27,20,12464.72
2023-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,28,20,12385.44
2023-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,28,18,13955.76
2023-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,12,9,5495.45
2023-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,21,12,9138.6
2023-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,22,15,10684.81
2023-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,11,7026.38
2023-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,25,14,11128.55
2023-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,28,22,13236.3
2023-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,24,14,10520.58
2023-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,31,20,14235.01
2023-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,19,11,8385.71
2023-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,25,15,10874.79
2024-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,9,7627.05
2024-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,25,20,11543.04
2024-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,26,16,11870.62
2024-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,22,12,11100.03
2024-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,23,14,11268.32
2024-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,25,18,12047.4
2024-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,26,21,12144.69
2024-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,8,5897.62
2024-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,20,12,10140.95
2024-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,12,7425.07
2024-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,23,14,9961.91
2024-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,21,14,9433.73
2022-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,17,14,10724.98
2022-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,6,4991.08
2022-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,11,8,6430.79
2022-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,7,6544.88
2022-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,13,10,7439.62
2022-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,14,10,7909.29
2022-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,7,5206.57
2022-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,16,11,9584.02
2022-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,13,8,7834.28
2022-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,19,16,11682.96
2022-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,17,13,9978.96
2022-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,7,5342.64
2023-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,15,8,9152.26
2023-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,18,12,11037.15
2023-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,21,15,13021.49
2023-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,16,12,10097.83
2023-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,16,12,9545.54
2023-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,14,8,8115.5
2023-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,12,9,7182.9
2023-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,11,6,6593.28
2023-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,6,4275.13
2023-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,21,13,13725.24
2023-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,16,13,9839.31
2023-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,15,8,8582.51
2024-01-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,21,13,13185.23
2024-02-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,27,17,17403.5
2024-03-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,17,12,10031.13
2024-04-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,27,20,17540.37
2024-05-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,30,20,16861.52
2024-06-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,4,3518.6
2024-07-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,25,20,15382.88
2024-08-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,18,15,11187.28
2024-09-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,20,16,12826.97
2024-10-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,26,21,15350.65
2024-11-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,25,18,16465.49
2024-12-01,DR0004,Dr. Laura Mendoza,Primary Care / Internal Medicine,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,24,20,15292.61
2022-01-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,12,9,11841.83
2022-02-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,17,11,16948.28
2022-03-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,13,10,13030.84
2022-04-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,13,8,11634.81
2022-05-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,15,13,15166.32
2022-06-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,16,13,15387.2
2022-07-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,10,7,10182.83
2022-08-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,17,10,17222.31
2022-09-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,14,11,12776.26
2022-10-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,9,6,8823.95
2022-11-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,16,19363.79
2022-12-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,14,11,13888.19
2023-01-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,14,9,14345.88
2023-02-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,15,12,13948.72
2023-03-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,23,19,20709.86
2023-04-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,30,21,28630.42
2023-05-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,21,12,21017.42
2023-06-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,15,20460.68
2023-07-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,21,13,20218.57
2023-08-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,19,11,18274.24
2023-09-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,17,12,16517.7
2023-10-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,13,20776.32
2023-11-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,15,21834.12
2023-12-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,25,16,22022.08
2024-01-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,28,22,26335.23
2024-02-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,17,14,15873.97
2024-03-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,16,19736.41
2024-04-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,33,21,30050.48
2024-05-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,36,28,33873.62
2024-06-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,15,20759.02
2024-07-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,36,26,34991.34
2024-08-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,27,22,24694.66
2024-09-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,30,18,26347.62
2024-10-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,30,20,30515.83
2024-11-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,29,21,25363.03
2024-12-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Semaglutide,Ozempic,Diabetes & Metabolic,40,34,39163.82
2022-01-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Tirzepatide,Mounjaro,Diabetes & Metabolic,2,2,2161.84
2022-02-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Tirzepatide,Mounjaro,Diabetes & Metabolic,7,4,7207.62
2022-03-01,DR0005,Dr. Brandon Cook,Primary Care / Internal Medicine,North Carolina,South,Tirzepatide,Mounjaro,Diabetes & Metabolic,9,7,9061.75
